,Region,Year,Gender,Nationality,Population estimates
419,0.5,0.16666666666666666,1.0,0.0,0.14473859934781397
420,0.4166666666666667,0.5,1.0,1.0,0.12420367237159922
421,0.0,0.75,0.0,0.0,0.0005678104539034315
422,0.08333333333333333,0.5,1.0,0.0,0.03550318884827344
423,0.08333333333333333,0.08333333333333333,0.0,0.0,0.002545418203012579
424,0.08333333333333333,0.16666666666666666,1.0,0.0,0.025394629739529485
425,0.75,1.0,1.0,1.0,0.03595631692078101
426,0.25,0.16666666666666666,0.0,1.0,0.32822864070127833
427,0.0,0.16666666666666666,1.0,1.0,0.024192675834771284
428,0.25,0.25,1.0,1.0,0.3508564474346377
429,0.25,0.5,0.0,0.0,0.11633215673337408
430,0.9166666666666666,0.6666666666666666,1.0,0.0,0.8898881095007425
431,0.4166666666666667,1.0,1.0,1.0,0.14286329182066979
432,0.16666666666666666,0.3333333333333333,1.0,1.0,0.17159609278011023
433,0.75,0.16666666666666666,0.0,1.0,0.02747453771060358
434,0.5833333333333334,0.08333333333333333,1.0,0.0,0.7038202204790893
435,0.9166666666666666,0.6666666666666666,0.0,1.0,0.5844343873793956
436,0.5,0.08333333333333333,0.0,0.0,0.05066101568495305
437,0.3333333333333333,0.9166666666666666,0.0,1.0,0.07159099250967799
438,0.5,1.0,0.0,0.0,0.0489876552818607
439,0.75,1.0,0.0,1.0,0.035609616456715364
440,0.5,0.75,0.0,0.0,0.048556343395017125
441,0.5833333333333334,0.8333333333333334,1.0,0.0,0.8397326986592185
442,0.0,0.5,1.0,0.0,0.021121015855944777
443,0.0,0.5833333333333334,1.0,1.0,0.027936804996024443
444,0.6666666666666666,0.08333333333333333,1.0,1.0,0.0411895481602617
445,0.25,0.25,1.0,0.0,0.4452654012689355
446,0.08333333333333333,0.16666666666666666,1.0,1.0,0.04799649290074785
447,0.0,0.5833333333333334,1.0,0.0,0.019997187480929265
448,0.0,0.08333333333333333,0.0,1.0,0.02435010614753579
449,0.8333333333333334,0.08333333333333333,0.0,0.0,0.017323230670490984
450,0.5833333333333334,0.6666666666666666,0.0,1.0,0.5508961293074806
451,0.25,0.6666666666666666,0.0,1.0,0.3833062547299112
452,0.4166666666666667,0.08333333333333333,0.0,1.0,0.1088904789153936
453,0.3333333333333333,0.08333333333333333,1.0,1.0,0.055896015804352446
454,0.4166666666666667,0.08333333333333333,1.0,0.0,0.06652875299567185
455,0.9166666666666666,0.5833333333333334,1.0,0.0,0.9718821796256284
456,0.08333333333333333,0.5833333333333334,1.0,0.0,0.03444893641672688
457,0.0,0.75,0.0,1.0,0.030866070141395415
458,0.4166666666666667,0.5,1.0,0.0,0.09556314798125105
459,0.08333333333333333,0.5,0.0,1.0,0.053162211889998076
460,0.16666666666666666,0.5,0.0,1.0,0.18241014016309662
461,0.08333333333333333,0.0,0.0,0.0,0.0022450034301529755
462,0.75,0.8333333333333334,1.0,0.0,0.01842494804652272
463,0.9166666666666666,0.9166666666666666,1.0,1.0,0.6421084223153636
464,0.75,0.75,1.0,0.0,0.01668466501983946
465,0.4166666666666667,0.25,1.0,1.0,0.1144942904978424
466,0.25,0.08333333333333333,1.0,1.0,0.33303645632031115
467,0.9166666666666666,0.08333333333333333,1.0,1.0,0.49838987705400123
468,0.75,0.08333333333333333,1.0,0.0,0.011701140662215575
469,0.8333333333333334,0.25,0.0,1.0,0.10580525752385703
470,0.4166666666666667,0.8333333333333334,1.0,0.0,0.08527593200071816
471,0.3333333333333333,0.8333333333333334,1.0,1.0,0.07069417039089593
472,1.0,0.6666666666666666,1.0,0.0,0.0517606693677463
473,0.16666666666666666,0.75,0.0,0.0,0.022562947803006918
474,0.75,0.08333333333333333,0.0,1.0,0.026783790102350342
475,0.3333333333333333,0.16666666666666666,1.0,0.0,0.033111368384868174
476,0.75,0.25,0.0,1.0,0.028264047780984364
477,0.08333333333333333,1.0,0.0,0.0,0.004695196930875415
478,0.8333333333333334,0.5833333333333334,0.0,1.0,0.11767503140498889
479,0.3333333333333333,0.9166666666666666,0.0,0.0,0.007180473216652118
480,0.4166666666666667,0.8333333333333334,0.0,0.0,0.027419112806484243
481,0.25,0.5833333333333334,0.0,0.0,0.11849991907374371
482,0.16666666666666666,1.0,1.0,1.0,0.20701319613900684
483,0.6666666666666666,0.5,0.0,1.0,0.04698439877393037
484,0.25,0.9166666666666666,0.0,0.0,0.1128489373601295
485,0.5833333333333334,0.5833333333333334,0.0,0.0,0.34842748049293965
486,0.5833333333333334,0.25,1.0,0.0,0.829428678319458
487,0.0,0.25,1.0,1.0,0.02493442614734711
488,0.5,1.0,1.0,0.0,0.17425354004464064
489,0.75,0.6666666666666666,0.0,0.0,0.0020197660538382187
490,0.8333333333333334,0.0,1.0,0.0,0.07507096893640493
491,0.5,0.8333333333333334,0.0,1.0,0.1874479101715607
492,0.16666666666666666,0.0,1.0,0.0,0.08429744659235602
493,0.75,0.4166666666666667,0.0,0.0,0.0016656952567779793
494,0.08333333333333333,0.75,1.0,0.0,0.029809164389970805
495,0.9166666666666666,0.4166666666666667,1.0,0.0,0.9374302950757036
496,0.3333333333333333,0.4166666666666667,1.0,1.0,0.06254258209887625
497,0.8333333333333334,0.8333333333333334,1.0,1.0,0.12591978070606022
498,0.3333333333333333,0.6666666666666666,0.0,0.0,0.006811956566922476
499,0.08333333333333333,0.75,1.0,1.0,0.05691371138424582
500,0.4166666666666667,0.5833333333333334,1.0,0.0,0.09222733526789834
501,0.5833333333333334,0.08333333333333333,1.0,1.0,0.4596932703258306
502,0.3333333333333333,0.75,0.0,1.0,0.06809008433724639
503,0.75,0.5,0.0,1.0,0.030840421382574233
504,1.0,0.16666666666666666,0.0,1.0,0.06956768869600236
505,0.25,0.25,0.0,0.0,0.10485861195403152
506,0.8333333333333334,0.9166666666666666,1.0,0.0,0.08601974600653248
507,0.16666666666666666,0.5,1.0,0.0,0.14440339660321988
508,0.08333333333333333,0.08333333333333333,0.0,1.0,0.046704326120135836
509,0.25,0.08333333333333333,0.0,0.0,0.0950086041267379
510,1.0,0.5,1.0,0.0,0.05712892510768793
511,0.6666666666666666,0.8333333333333334,0.0,1.0,0.051679006078166216
512,0.8333333333333334,0.16666666666666666,0.0,1.0,0.10296060380126398
513,0.9166666666666666,0.16666666666666666,0.0,1.0,0.5004963182238559
514,0.16666666666666666,0.5,0.0,0.0,0.02520211664171072
515,0.5833333333333334,0.5,0.0,1.0,0.5258841672570304
516,0.6666666666666666,0.0,1.0,1.0,0.04033282065297023
517,0.25,0.75,0.0,1.0,0.39280130732018526
518,1.0,1.0,0.0,1.0,0.08891363355352941
519,0.16666666666666666,0.0,0.0,1.0,0.15620949080727847
520,0.25,0.6666666666666666,1.0,1.0,0.39879132435155074
521,0.4166666666666667,0.75,1.0,0.0,0.07945042080179199
522,0.08333333333333333,1.0,0.0,1.0,0.06061391336085121
523,1.0,0.9166666666666666,1.0,1.0,0.08866245260507367
524,0.75,0.08333333333333333,0.0,0.0,0.00028980149334739
525,0.3333333333333333,0.75,1.0,0.0,0.04258372034951888
526,0.25,0.9166666666666666,0.0,1.0,0.41248599268214375
527,0.3333333333333333,0.08333333333333333,0.0,1.0,0.05522472587520493
528,0.9166666666666666,0.5833333333333334,0.0,0.0,0.29793745653346115
529,1.0,0.25,1.0,1.0,0.072767297655615
530,0.5,1.0,0.0,1.0,0.19607827529490912
531,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0058523392110264895
532,0.08333333333333333,0.5833333333333334,0.0,1.0,0.054287809144932295
533,0.9166666666666666,0.25,1.0,0.0,0.8306155967449071
534,0.9166666666666666,0.25,1.0,1.0,0.5248915308093186
535,0.75,0.3333333333333333,1.0,1.0,0.02957125004090535
536,0.75,1.0,0.0,0.0,0.002844948535912832
537,0.16666666666666666,0.5833333333333334,0.0,1.0,0.18644082787117955
538,0.4166666666666667,0.08333333333333333,1.0,1.0,0.1088486154239843
539,1.0,0.0,1.0,1.0,0.06773277059366853
540,0.6666666666666666,0.8333333333333334,1.0,0.0,0.03963028051192564
541,0.75,0.75,1.0,1.0,0.033479000594638465
542,0.08333333333333333,0.75,0.0,1.0,0.0568055148958852
543,0.3333333333333333,0.8333333333333334,0.0,1.0,0.06995359933159924
544,0.0,0.16666666666666666,0.0,1.0,0.02503849524923076
545,0.9166666666666666,0.75,1.0,0.0,0.852133136515961
546,0.6666666666666666,0.3333333333333333,1.0,0.0,0.034040030342186875
547,0.75,0.16666666666666666,0.0,0.0,0.0005678104539034315
548,0.5,0.5833333333333334,1.0,1.0,0.17256425972227996
549,0.08333333333333333,0.9166666666666666,0.0,0.0,0.004349086093449336
550,0.16666666666666666,0.9166666666666666,1.0,0.0,0.12481128262367346
551,0.3333333333333333,0.5,0.0,0.0,0.007122394992654726
552,0.25,0.75,1.0,1.0,0.40889840939369576
553,0.5833333333333334,0.16666666666666666,0.0,1.0,0.4700645081025019
554,0.16666666666666666,0.25,1.0,1.0,0.16660962028928852
555,0.4166666666666667,0.25,1.0,0.0,0.08013969434344631
556,0.4166666666666667,0.3333333333333333,1.0,1.0,0.11801377190942038
557,0.9166666666666666,0.75,0.0,1.0,0.5989916794836757
558,0.16666666666666666,0.6666666666666666,1.0,1.0,0.18820764409664334
559,0.75,0.16666666666666666,1.0,1.0,0.027818584854791172
560,0.9166666666666666,0.6666666666666666,1.0,1.0,0.5958843470931554
561,0.08333333333333333,0.5,0.0,0.0,0.00431606700163356
562,0.3333333333333333,0.6666666666666666,1.0,1.0,0.06701490015999519
563,0.0,0.9166666666666666,0.0,1.0,0.03273636584210329
564,1.0,0.8333333333333334,1.0,0.0,0.05483291897321238
565,0.4166666666666667,0.9166666666666666,0.0,1.0,0.14099948201299714
566,0.16666666666666666,0.16666666666666666,0.0,0.0,0.02172626760146074
567,0.8333333333333334,0.75,1.0,0.0,0.09053923419881679
568,0.25,0.16666666666666666,1.0,0.0,0.3993438045128254
569,0.25,0.8333333333333334,1.0,0.0,0.5087201357792226
570,0.5833333333333334,0.75,1.0,1.0,0.5641081882335877
571,0.5,0.9166666666666666,1.0,0.0,0.1584789637429735
572,0.75,0.25,0.0,0.0,0.0010147474466955407
573,0.9166666666666666,0.75,1.0,1.0,0.6109587417603363
574,1.0,0.3333333333333333,1.0,0.0,0.04654866468729004
575,0.5,0.5,0.0,0.0,0.055881569951683044
576,0.4166666666666667,0.4166666666666667,0.0,0.0,0.02704116213052152
577,0.3333333333333333,0.4166666666666667,0.0,0.0,0.006676932066461536
578,0.16666666666666666,0.8333333333333334,1.0,0.0,0.1359988584828258
579,0.5,0.8333333333333334,0.0,0.0,0.053536035179483826
580,0.8333333333333334,0.8333333333333334,1.0,0.0,0.09610796299621135
581,0.08333333333333333,0.75,0.0,0.0,0.003926323792879492
582,0.8333333333333334,0.5,1.0,0.0,0.11219651548344815
583,0.5,0.9166666666666666,0.0,1.0,0.19173361140125655
584,0.25,1.0,1.0,0.0,0.5160754332945064
585,0.75,0.5,1.0,0.0,0.01976929678473645
586,0.3333333333333333,0.6666666666666666,1.0,0.0,0.04400737387075443
587,0.4166666666666667,0.75,0.0,1.0,0.13398498869538325
588,0.08333333333333333,0.16666666666666666,0.0,1.0,0.047785701377102495
589,0.75,0.75,0.0,1.0,0.03313790158364871
590,0.5833333333333334,0.8333333333333334,0.0,0.0,0.33579178160700973
591,0.08333333333333333,0.9166666666666666,0.0,1.0,0.05939987210998188
592,0.5833333333333334,0.6666666666666666,1.0,0.0,0.8357220582568808
593,0.8333333333333334,0.08333333333333333,1.0,0.0,0.08225881248605164
594,0.8333333333333334,1.0,1.0,0.0,0.09342368771958065
595,0.4166666666666667,0.16666666666666666,1.0,1.0,0.11143972969156336
596,0.25,0.25,0.0,1.0,0.3371561776509687
597,0.0,1.0,1.0,1.0,0.03201053544879579
598,0.25,0.8333333333333334,0.0,0.0,0.1217458137245624
599,1.0,0.5,0.0,1.0,0.07754710600926834
600,0.4166666666666667,0.9166666666666666,0.0,0.0,0.024812668246276433
601,0.5833333333333334,1.0,1.0,0.0,0.8227485033064788
602,0.3333333333333333,0.25,1.0,1.0,0.058905175359384804
603,1.0,0.3333333333333333,1.0,1.0,0.07503146395155391
604,0.08333333333333333,0.3333333333333333,0.0,1.0,0.05050181649226985
605,0.3333333333333333,0.6666666666666666,0.0,1.0,0.06639313886857134
606,0.5,0.25,0.0,0.0,0.05366103602707212
607,0.75,0.9166666666666666,1.0,0.0,0.016620690529446397
608,0.08333333333333333,0.6666666666666666,1.0,1.0,0.05561093132412159
609,0.5,0.6666666666666666,1.0,0.0,0.16989030291184168
610,0.0,0.4166666666666667,0.0,1.0,0.027630199143449382
611,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0039817486969988295
612,0.3333333333333333,0.3333333333333333,1.0,1.0,0.060790801352721434
613,0.75,0.0,0.0,1.0,0.02617175765047935
614,0.08333333333333333,0.25,0.0,1.0,0.049045733505858086
615,0.9166666666666666,0.0,0.0,0.0,0.2306849368377203
616,0.4166666666666667,0.08333333333333333,0.0,0.0,0.023819736985244887
617,0.08333333333333333,0.5833333333333334,0.0,0.0,0.004530101471796537
618,0.0,0.4166666666666667,0.0,0.0,0.0011084980823867616
619,1.0,0.6666666666666666,0.0,0.0,0.007862081611992063
620,0.5,0.08333333333333333,0.0,1.0,0.14908562174802484
621,0.75,0.3333333333333333,0.0,1.0,0.029169714299359932
622,0.08333333333333333,0.3333333333333333,1.0,0.0,0.02939436204903512
623,0.9166666666666666,0.08333333333333333,0.0,1.0,0.48850979826808966
624,0.25,0.0,0.0,1.0,0.31351155977767536
625,0.25,0.9166666666666666,1.0,0.0,0.4667463841883362
626,0.9166666666666666,1.0,1.0,1.0,0.656767719828289
627,0.3333333333333333,0.08333333333333333,0.0,0.0,0.004759466234588265
628,0.5,0.3333333333333333,0.0,0.0,0.054083798327641965
629,0.5,0.5833333333333334,0.0,0.0,0.0557014390132952
630,0.08333333333333333,0.16666666666666666,0.0,0.0,0.002822247910289486
631,0.8333333333333334,0.6666666666666666,0.0,0.0,0.018898713051415147
632,0.08333333333333333,0.5833333333333334,1.0,1.0,0.05438627679374005
633,0.4166666666666667,0.16666666666666666,0.0,1.0,0.11158802079141457
634,0.8333333333333334,0.75,0.0,0.0,0.018068813556223997
635,0.3333333333333333,1.0,1.0,1.0,0.07394006504171462
636,0.6666666666666666,0.3333333333333333,0.0,1.0,0.044537153406405766
637,0.6666666666666666,0.9166666666666666,1.0,0.0,0.03622960886822051
638,0.3333333333333333,0.25,1.0,0.0,0.03777059809072998
639,0.8333333333333334,0.16666666666666666,0.0,0.0,0.01775955438377088
640,0.75,1.0,1.0,0.0,0.01885655474668608
641,0.5833333333333334,0.25,0.0,1.0,0.48318075269967925
642,0.5833333333333334,0.8333333333333334,0.0,1.0,0.580869504716571
643,0.0,0.9166666666666666,1.0,1.0,0.031206579525745605
644,0.08333333333333333,1.0,1.0,0.0,0.03273135401566697
645,0.5833333333333334,0.9166666666666666,0.0,0.0,0.3052225884786365
646,0.5833333333333334,0.9166666666666666,1.0,0.0,0.757411090936053
647,0.3333333333333333,0.3333333333333333,0.0,0.0,0.006179876809306195
648,0.08333333333333333,0.0,1.0,0.0,0.02029789706710865
649,0.3333333333333333,0.3333333333333333,0.0,1.0,0.060029888174359676
650,0.0,0.6666666666666666,1.0,1.0,0.028680913815158533
651,0.25,0.0,1.0,1.0,0.32614666903696576
652,0.5833333333333334,0.9166666666666666,0.0,1.0,0.5948560382337498
653,1.0,0.9166666666666666,0.0,0.0,0.007918390956070751
654,1.0,0.4166666666666667,1.0,0.0,0.05258467259654178
655,1.0,0.4166666666666667,1.0,1.0,0.07713348292161179
656,0.08333333333333333,0.25,0.0,0.0,0.003334928273393363
657,0.25,0.3333333333333333,1.0,0.0,0.45701371206231645
658,0.8333333333333334,0.16666666666666666,1.0,0.0,0.08850738079886744
659,0.6666666666666666,0.08333333333333333,0.0,1.0,0.041027695647700445
660,0.16666666666666666,0.75,1.0,0.0,0.1252393515639994
661,0.3333333333333333,0.75,0.0,0.0,0.006612662762748686
662,1.0,0.75,1.0,1.0,0.08447816715738343
663,0.16666666666666666,0.5833333333333334,1.0,0.0,0.14128132354671036
664,0.3333333333333333,0.75,1.0,1.0,0.06874663360040471
665,0.3333333333333333,0.16666666666666666,0.0,0.0,0.00513063620419596
666,0.4166666666666667,0.75,1.0,1.0,0.13295638502265789
667,0.08333333333333333,0.3333333333333333,1.0,1.0,0.05075683001388276
668,0.0,0.3333333333333333,1.0,1.0,0.025793217347877064
669,0.0,0.9166666666666666,0.0,0.0,0.0005757704135375918
670,0.6666666666666666,0.4166666666666667,1.0,0.0,0.03847697080493175
671,0.5833333333333334,0.4166666666666667,1.0,1.0,0.5135854399956131
672,0.0,0.4166666666666667,1.0,1.0,0.0265980577108866
673,0.5,0.9166666666666666,1.0,1.0,0.18990370512535903
674,1.0,0.8333333333333334,0.0,0.0,0.00887741868532717
675,0.5833333333333334,0.4166666666666667,0.0,1.0,0.5126373203591887
